contr_id;count_id;contr_date;summ;subject
756;186;2022-04-06;13996163;Авансовый платеж по Спецификации №2 к Договору №2013.123 от 20.03.2013г за муфту фланцевую
757;196;2022-01-02;2312200;Авансовый платеж по Спецификации №2 к Договору №2013.123 от 20.03.2013г за Станция управления для привода вентилятора
758;78;2022-05-03;14302626;Авансовый платеж по Спецификации №2 к Договору №2013.123 от 20.03.2013г Электродвигатель 250kw 660v производства WEG
759;16;2022-04-04;21972803;Услуги а/м Камаз 65115 (Т 526 СА 161)
760;51;2022-04-08;19072946;Услуги в области защиты государственной тайны по дог.№ОЗ-2754-4/3 от 01.04.2014
761;264;2022-04-01;12356362;Услуги по получению выписки из ЕГРЮЛ по договору №14693 от 26.01.2015
762;410;2022-04-02;18819318;Услуги по финансовой аренде (лизингу) за январь 2015 по дог.№24612-БТ-Т от 23.03.2012 График № Основное приложение
763;73;2022-04-03;23184579;Работы по модернизации системы водоулавливания градирни №1 по договору №16/10 от 30.09.2010
764;26;2022-04-04;17967810;"Выполнение  работ по договору №40/101/81/03-13 от 10.06.2013 по устройству сигнальных огней аэронавигации на Объекте энергоблока №3 Ростовской АЭС: ""Башенная испарительная градирня"""
765;379;2022-04-05;10787171;Возмещение затрат по электроэнергии
766;203;2022-04-06;9197542;Услуги по получению выписки из ЕГРЮЛ по договору №14614 от 22.12.2014
767;411;2022-01-02;10023314;Возмещение затрат по воде и стокам
768;283;2022-05-03;12785473;"Ген.услуги по объекту ""Кировский ракетный завод (ТПК)"""
769;355;2022-04-04;17604823;"Ремонт оросителя градирни ст.№3 ТЭЦ-21 филиала ""Невский"" ОАО ""ТГК-1"" по дог.№12/10/32984 от 11.06.10"
770;119;2022-04-08;17638444;"Строительные работы по объекту: ""Здание РП-1"", по адресу: г. Приморск, ул. Лесная инв.№ 050002876"" по дог.№21 Северное_РСО от 01.09.2014г."
